 1  4.81835  0.493013  0.10232  5000  0.485484  0.68 
 2  4.42467  0.272581  0.0616049  10000  0.468933  1.37 
 3  4.48937  0.274066  0.0610478  15000  0.45547  2.06 
 4  4.55362  0.272193  0.059775  20000  0.463532  2.74 
 5  4.65786  0.271936  0.0583822  25000  0.463083  3.43 
 6  4.78704  0.268626  0.0561152  30000  0.458204  4.11 
 7  4.87656  0.260766  0.0534733  35000  0.449242  4.8 
 8  4.93422  0.250146  0.0506962  40000  0.43943  5.51 
 9  5.05267  0.24022  0.0475432  45000  0.429992  6.23 
 10  5.17551  0.228745  0.0441975  50000  0.419013  6.95 
 11  5.26683  0.216777  0.0411588  55000  0.410687  7.67 
 12  5.31112  0.204361  0.0384779  60000  0.40282  8.41 
 13  5.68532  0.147122  0.0258776  65000  0.397481  9.15 
 14  5.65479  0.112776  0.0199435  70000  0.391473  9.88 
 15  5.70958  0.0937518  0.0164201  75000  0.385624  10.61 
 16  5.71221  0.0821425  0.0143802  80000  0.379872  11.39 
 17  5.71579  0.0740508  0.0129555  85000  0.375016  12.15 
 18  5.69645  0.0712031  0.0124995  90000  0.370149  12.91 
 19  5.70202  0.0674013  0.0118206  95000  0.366692  13.67 
 20  5.69478  0.0631851  0.0110953  100000  0.363611  14.43 
 21  5.68268  0.0599685  0.0105529  105000  0.359963  15.19 
 22  5.66855  0.0570876  0.0100709  110000  0.35894  15.93 
 23  5.66727  0.0547015  0.00965218  115000  0.358142  16.66 
 24  5.66383  0.0525021  0.00926973  120000  0.35727  17.4 
 25  5.66322  0.0504912  0.00891563  125000  0.356484  18.14 
 26  5.64026  0.0483959  0.00858045  130000  0.355494  18.88 
 27  5.60709  0.0463932  0.00827402  135000  0.354938  19.61 
 28  5.61612  0.0453447  0.00807402  140000  0.354305  20.35 
 29  5.61446  0.0438809  0.0078157  145000  0.353704  21.08 
 30  5.61018  0.0429053  0.00764776  150000  0.353102  21.82 
 31  5.61772  0.0417762  0.0074365  155000  0.352926  22.54 
 32  5.64462  0.0412695  0.0073113  160000  0.352587  23.27 
 33  5.63835  0.0403541  0.00715706  165000  0.352073  24.03 
 34  5.63993  0.0395874  0.00701913  170000  0.351714  24.8 
 35  5.61846  0.0384868  0.00685007  175000  0.351185  25.54 
 36  5.61421  0.0376349  0.00670352  180000  0.350823  26.29 
 37  5.60502  0.0366682  0.00654203  185000  0.350363  27.03 
 38  5.5931  0.0358287  0.00640588  190000  0.350257  27.76 
 39  5.59899  0.0350975  0.00626853  195000  0.350107  28.51 
 40  5.60523  0.0346291  0.006178  200000  0.35011  29.24 
 41  5.59677  0.0339426  0.00606467  205000  0.350007  29.98 
 42  5.6021  0.0336756  0.00601124  210000  0.34966  30.72 
 43  5.61203  0.0331385  0.00590491  215000  0.349462  31.46 
 44  5.62332  0.0328651  0.00584444  220000  0.349348  32.2 
 45  5.63083  0.032348  0.00574481  225000  0.349256  32.92 
 46  5.63461  0.0314953  0.00558961  240000  0.348748  35.1 
 47  5.63562  0.0306699  0.00544215  250000  0.348328  36.58 
 48  5.63553  0.0298353  0.00529413  260000  0.348101  38.06 
 49  5.65282  0.0293247  0.00518762  270000  0.34801  39.54 
 50  5.65801  0.0287385  0.00507927  280000  0.347801  41.02 
 51  5.65833  0.0281601  0.00497674  290000  0.34763  42.5 
 52  5.65624  0.0275247  0.00486625  300000  0.347368  43.99 
 53  5.66441  0.0269761  0.00476238  310000  0.347179  45.47 
