 1  5.33698  0.451924  0.0846779  5000  0.58045  0.25 
 2  5.31946  0.240445  0.0452009  10000  0.530588  0.51 
 3  5.42521  0.150134  0.0276733  15000  0.509061  0.77 
 4  5.45581  0.1143  0.0209502  20000  0.497587  1.05 
 5  5.37517  0.0944128  0.0175646  25000  0.488138  1.31 
 6  5.34853  0.0821856  0.015366  30000  0.482362  1.57 
 7  5.40892  0.0693784  0.0128267  35000  0.484255  1.83 
 8  5.36595  0.0602391  0.0112262  40000  0.4901  2.08 
 9  5.33356  0.0532491  0.00998377  45000  0.496437  2.34 
 10  5.33537  0.0480418  0.0090044  50000  0.502983  2.6 
 11  5.33617  0.0438833  0.00822374  55000  0.509439  2.85 
 12  5.35503  0.040675  0.00759566  60000  0.515145  3.11 
 13  5.34342  0.0377599  0.00706663  65000  0.520913  3.35 
 14  5.34495  0.0354169  0.00662624  70000  0.526102  3.59 
 15  5.35825  0.0336425  0.00627863  75000  0.531045  3.84 
 16  5.38848  0.0321607  0.00596841  80000  0.536057  4.08 
 17  5.38304  0.0306352  0.00569106  85000  0.540651  4.32 
 18  5.37879  0.0292996  0.00544725  90000  0.544593  4.58 
 19  5.37732  0.0281251  0.00523033  95000  0.548056  4.83 
 20  5.37094  0.0270648  0.00503912  100000  0.551514  5.08 
 21  5.37416  0.0261322  0.00486257  105000  0.554684  5.33 
 22  5.38063  0.0253428  0.00471002  110000  0.557801  5.57 
 23  5.38222  0.0246129  0.00457301  115000  0.560631  5.82 
 24  5.37142  0.0239033  0.00445009  120000  0.562767  6.08 
 25  5.3702  0.0232554  0.00433046  125000  0.565327  6.33 
 26  5.36671  0.0226619  0.00422268  130000  0.56751  6.58 
 27  5.35947  0.0221335  0.00412979  135000  0.569279  6.84 
 28  5.3528  0.0216262  0.00404017  140000  0.570993  7.09 
 29  5.35135  0.021155  0.0039532  145000  0.572577  7.36 
 30  5.35393  0.0207212  0.00387029  150000  0.574332  7.61 
 31  5.35305  0.0203095  0.003794  155000  0.576152  7.86 
 32  5.35487  0.0199081  0.00371777  160000  0.577663  8.11 
 33  5.3516  0.0195173  0.003647  165000  0.579246  8.37 
 34  5.34899  0.0191473  0.00357961  170000  0.580316  8.62 
 35  5.3513  0.0188147  0.0035159  175000  0.58166  8.88 
 36  5.35031  0.0184797  0.00345395  180000  0.582692  9.12 
 37  5.35475  0.0181763  0.00339443  185000  0.583944  9.36 
 38  5.35513  0.0178894  0.00334062  190000  0.58481  9.59 
 39  5.36078  0.0176143  0.00328577  195000  0.586066  9.86 
 40  5.36137  0.0173428  0.00323477  200000  0.586991  10.11 
 41  5.36303  0.0171212  0.00319245  205000  0.588097  10.38 
 42  5.36488  0.0168859  0.00314749  210000  0.589183  10.62 
 43  5.3641  0.016646  0.00310323  215000  0.590131  10.86 
 44  5.36503  0.0165633  0.00308728  220000  0.590985  11.11 
 45  5.36392  0.016358  0.00304964  225000  0.592196  11.37 
 46  5.3525  0.0157077  0.00293466  240000  0.594134  12.09 
 47  5.35075  0.0153437  0.00286758  250000  0.595495  12.58 
 48  5.34774  0.0149933  0.00280368  260000  0.596631  13.07 
 49  5.34799  0.014663  0.00274178  270000  0.597619  13.55 
 50  5.34873  0.0143791  0.00268832  280000  0.598741  14.03 
 51  5.35089  0.0140937  0.00263389  290000  0.599772  14.51 
 52  5.35146  0.0138229  0.00258301  300000  0.600723  15 
 53  5.35237  0.0135768  0.00253661  310000  0.601585  15.49 
