 1  8.31019  0.78867  0.094904  5000  0.642013  0.2 
 2  8.68972  0.469302  0.0540066  10000  0.552547  0.42 
 3  9.12793  0.425812  0.0466493  15000  0.538484  0.64 
 4  9.41227  0.396618  0.0421384  20000  0.540176  0.85 
 5  9.35157  0.347113  0.0371181  25000  0.54257  1.07 
 6  9.52791  0.320709  0.03366  30000  0.545901  1.28 
 7  9.80564  0.255908  0.0260981  35000  0.545732  1.49 
 8  10.0566  0.206948  0.0205784  40000  0.544796  1.7 
 9  10.1868  0.164928  0.0161904  45000  0.542437  1.91 
 10  10.2701  0.139322  0.0135658  50000  0.541407  2.14 
 11  10.258  0.119936  0.0116919  55000  0.540498  2.36 
 12  10.2919  0.105893  0.0102889  60000  0.539908  2.57 
 13  10.3906  0.0960217  0.0092412  65000  0.540302  2.79 
 14  10.3645  0.0874334  0.00843585  70000  0.538843  3 
 15  10.3402  0.0804453  0.00777987  75000  0.537234  3.22 
 16  10.3322  0.0748829  0.0072475  80000  0.536031  3.43 
 17  10.3199  0.0701581  0.00679834  85000  0.534796  3.65 
 18  10.3172  0.0661544  0.00641203  90000  0.533482  3.87 
 19  10.3142  0.0627103  0.00608  95000  0.532386  4.09 
 20  10.312  0.059588  0.0057785  100000  0.531392  4.3 
 21  10.3528  0.0570697  0.0055125  105000  0.530794  4.52 
 22  10.3691  0.0549636  0.00530072  110000  0.530609  4.74 
 23  10.3947  0.0530926  0.00510763  115000  0.530565  4.96 
 24  10.4145  0.0514039  0.00493582  120000  0.530183  5.19 
 25  10.3989  0.0497554  0.00478466  125000  0.529708  5.41 
 26  10.3989  0.0483312  0.00464773  130000  0.52923  5.62 
 27  10.3821  0.0469907  0.00452613  135000  0.528651  5.84 
 28  10.3953  0.0457909  0.00440494  140000  0.52826  6.07 
 29  10.407  0.0446992  0.00429509  145000  0.52812  6.28 
 30  10.4196  0.0436802  0.00419213  150000  0.527636  6.5 
 31  10.4322  0.0427027  0.00409335  155000  0.527552  6.72 
 32  10.4332  0.0417843  0.00400495  160000  0.52731  6.94 
 33  10.4472  0.0409571  0.00392039  165000  0.527091  7.15 
 34  10.4519  0.0401639  0.00384273  170000  0.527236  7.37 
 35  10.4463  0.0393692  0.00376873  175000  0.526891  7.58 
 36  10.453  0.0386536  0.00369786  180000  0.526741  7.79 
 37  10.4418  0.0379459  0.00363404  185000  0.526169  8.01 
 38  10.4458  0.0373063  0.00357143  190000  0.525944  8.23 
 39  10.4565  0.0367105  0.00351078  195000  0.525693  8.44 
 40  10.4428  0.036089  0.00345588  200000  0.525598  8.66 
 41  10.4392  0.0355305  0.00340357  205000  0.525359  8.87 
 42  10.4394  0.0349927  0.00335197  210000  0.525282  9.09 
 43  10.4471  0.0344942  0.00330179  215000  0.525345  9.3 
 44  10.4574  0.03404  0.00325509  220000  0.525357  9.51 
 45  10.4596  0.0335861  0.00321102  225000  0.525203  9.73 
 46  10.4413  0.0322331  0.00308707  240000  0.524232  10.41 
 47  10.4328  0.0314046  0.00301019  250000  0.5236  10.88 
 48  10.4478  0.0306754  0.00293606  260000  0.522945  11.33 
 49  10.4445  0.029977  0.00287012  270000  0.522593  11.78 
 50  10.446  0.0293325  0.00280801  280000  0.521902  12.23 
 51  10.4439  0.02873  0.00275089  290000  0.521316  12.65 
 52  10.4431  0.0281527  0.00269583  300000  0.52079  13.09 
 53  10.4412  0.0276136  0.00264468  310000  0.520401  13.51 
