 1  6.01521  0.780195  0.129704  5000  0.642013  0.23 
 2  7.19253  0.646957  0.0899484  10000  0.527899  0.46 
 3  7.51316  0.428067  0.0569756  15000  0.510795  0.69 
 4  7.70902  0.42868  0.0556076  20000  0.509191  0.9 
 5  7.67064  0.35134  0.0458032  25000  0.518242  1.12 
 6  8.0129  0.325654  0.0406412  30000  0.525818  1.34 
 7  8.31391  0.236096  0.0283977  35000  0.529005  1.57 
 8  8.21983  0.175489  0.0213494  40000  0.526607  1.79 
 9  8.16454  0.131349  0.0160878  45000  0.523304  2.01 
 10  8.11749  0.107989  0.0133032  50000  0.51835  2.23 
 11  8.03238  0.0893874  0.0111284  55000  0.5135  2.44 
 12  8.0462  0.0773059  0.00960775  60000  0.509269  2.67 
 13  8.03738  0.0682078  0.00848632  65000  0.504992  2.88 
 14  8.06161  0.0621461  0.00770889  70000  0.500554  3.09 
 15  8.02172  0.05662  0.00705833  75000  0.496278  3.32 
 16  8.01085  0.0523322  0.00653266  80000  0.49235  3.53 
 17  8.00835  0.0487793  0.00609106  85000  0.488466  3.74 
 18  8.0066  0.0457314  0.00571171  90000  0.485366  3.96 
 19  8.00407  0.0433144  0.00541155  95000  0.482131  4.21 
 20  8.01244  0.0414236  0.0051699  100000  0.479531  4.43 
 21  8.00659  0.0395455  0.00493912  105000  0.476969  4.64 
 22  8.01597  0.0380488  0.00474662  110000  0.47619  4.85 
 23  8.01269  0.0366354  0.00457218  115000  0.474975  5.07 
 24  8.00356  0.0353574  0.00441771  120000  0.473795  5.3 
 25  8.01598  0.0342516  0.00427291  125000  0.472706  5.52 
 26  8.03072  0.033277  0.00414372  130000  0.471787  5.73 
 27  8.03611  0.0322979  0.0040191  135000  0.470649  5.94 
 28  8.03457  0.0314232  0.003911  140000  0.469547  6.17 
 29  8.02797  0.0305714  0.00380811  145000  0.468732  6.39 
 30  8.02691  0.0298141  0.00371428  150000  0.468127  6.6 
 31  8.02344  0.0291458  0.00363258  155000  0.467067  6.82 
 32  8.02738  0.0285308  0.00355419  160000  0.466542  7.04 
 33  8.02852  0.027936  0.00347959  165000  0.465702  7.27 
 34  8.03216  0.0274708  0.0034201  170000  0.46476  7.49 
 35  8.03007  0.0269409  0.003355  175000  0.464312  7.7 
 36  8.02028  0.0264181  0.00329391  180000  0.463632  7.93 
 37  8.02792  0.0259649  0.00323432  185000  0.463167  8.15 
 38  8.03222  0.0255207  0.00317729  190000  0.463041  8.37 
 39  8.03911  0.0251049  0.00312285  195000  0.462625  8.58 
 40  8.03762  0.0246976  0.00307275  200000  0.462262  8.81 
 41  8.03423  0.0243022  0.00302483  205000  0.461892  9.01 
 42  8.03028  0.0239142  0.002978  210000  0.461498  9.23 
 43  8.02153  0.0235384  0.0029344  215000  0.460991  9.45 
 44  8.0213  0.023193  0.00289142  220000  0.460687  9.66 
 45  8.02425  0.0228625  0.00284918  225000  0.460128  9.87 
 46  8.02175  0.0219411  0.0027352  240000  0.458766  10.52 
 47  8.0147  0.0213642  0.00266562  250000  0.457627  10.97 
 48  8.01223  0.0208565  0.00260308  260000  0.456862  11.42 
 49  8.01128  0.020402  0.00254665  270000  0.456184  11.9 
 50  8.01052  0.0199425  0.00248954  280000  0.455454  12.35 
 51  8.01477  0.0195436  0.00243845  290000  0.454891  12.77 
 52  8.01376  0.0191342  0.00238767  300000  0.454311  13.2 
 53  8.0099  0.0187492  0.00234076  310000  0.45381  13.64 
