 1  77.6886  74.4179  0.9579  5000  0.506894  0.67 
 2  39.0366  35.8378  0.918056  10000  0.48821  1.37 
 3  8.50129  2.55984  0.301111  15000  0.480862  2.1 
 4  7.83267  1.6893  0.215674  20000  0.488675  2.78 
 5  7.17805  1.12517  0.156752  25000  0.485625  3.46 
 6  6.62292  0.747614  0.112883  30000  0.48594  4.12 
 7  6.1305  0.399193  0.0651159  35000  0.484282  4.83 
 8  6.10737  0.271017  0.0443754  40000  0.481047  5.58 
 9  6.10827  0.217573  0.0356195  45000  0.475345  6.27 
 10  5.93506  0.169747  0.0286007  50000  0.468476  6.98 
 11  5.93504  0.144176  0.0242923  55000  0.459605  7.69 
 12  5.89638  0.124202  0.0210641  60000  0.45208  8.41 
 13  5.94499  0.114113  0.0191947  65000  0.443456  9.16 
 14  5.95623  0.103564  0.0173875  70000  0.434672  9.89 
 15  5.98845  0.0952528  0.0159061  75000  0.426497  10.62 
 16  5.93002  0.0872681  0.0147163  80000  0.418993  11.36 
 17  5.93847  0.0820736  0.0138207  85000  0.412165  12.09 
 18  5.96373  0.0782656  0.0131236  90000  0.406605  12.84 
 19  5.94011  0.0735866  0.0123881  95000  0.399842  13.59 
 20  5.9211  0.0703577  0.0118825  100000  0.393798  14.36 
 21  5.92838  0.0684332  0.0115433  105000  0.389347  15.12 
 22  5.93591  0.0662839  0.0111666  110000  0.387298  15.85 
 23  5.9433  0.0645399  0.0108593  115000  0.385645  16.59 
 24  5.94476  0.0625795  0.0105268  120000  0.383541  17.32 
 25  5.93374  0.0608692  0.0102582  125000  0.382348  18.05 
 26  5.93191  0.05952  0.0100339  130000  0.380323  18.78 
 27  5.9579  0.0589324  0.00989148  135000  0.379208  19.52 
 28  5.96207  0.0573764  0.00962358  140000  0.3779  20.28 
 29  5.95125  0.0557302  0.00936445  145000  0.37663  21.01 
 30  5.95542  0.0542606  0.00911113  150000  0.37579  21.74 
 31  5.96212  0.0545338  0.0091467  155000  0.374834  22.47 
 32  5.95609  0.0536319  0.00900454  160000  0.373701  23.22 
 33  5.95727  0.0523863  0.00879367  165000  0.372246  23.96 
 34  5.95523  0.0515663  0.008659  170000  0.370915  24.71 
 35  5.94718  0.0504751  0.00848724  175000  0.369583  25.47 
 36  5.9522  0.0496453  0.00834067  180000  0.368488  26.19 
 37  5.96235  0.0493267  0.00827304  185000  0.367503  26.93 
 38  5.9653  0.0486418  0.00815412  190000  0.36645  27.7 
 39  5.95814  0.0478829  0.00803655  195000  0.365276  28.49 
 40  5.96222  0.0470988  0.00789953  200000  0.364647  29.25 
 41  5.97512  0.0465876  0.00779693  205000  0.364284  29.99 
 42  5.97939  0.0459266  0.00768082  210000  0.363341  30.75 
 43  5.9834  0.0461291  0.00770951  215000  0.362607  31.48 
 44  5.98357  0.0455471  0.00761202  220000  0.361601  32.23 
 45  5.98117  0.0449357  0.00751285  225000  0.361032  32.96 
 46  5.96799  0.0428206  0.00717504  240000  0.360038  35.17 
 47  5.96525  0.0415403  0.00696372  250000  0.359428  36.69 
 48  5.97433  0.0412355  0.00690211  260000  0.358798  38.27 
 49  5.974  0.0403436  0.0067532  270000  0.358237  39.77 
 50  5.98202  0.0396029  0.00662033  280000  0.357986  41.33 
 51  5.98312  0.0387095  0.0064698  290000  0.357742  42.88 
 52  5.98319  0.0380363  0.00635719  300000  0.357469  44.42 
 53  5.98572  0.0372576  0.00622441  310000  0.357205  45.95 
