0 53 0 3.264 0  0  51
0  0  
0.064  0  
0.128  0  
0.192  -1.13468e-06  
0.256  -9.36108e-05  
0.32  -0.000712621  
0.384  -0.00290552  
0.448  -0.00880735  
0.512  -0.0225592  
0.576  -0.0520699  
0.64  -0.113054  
0.704  -0.236947  
0.768  -0.478584  
0.832  -0.896235  
0.896  -1.4786  
0.96  -2.17571  
1.024  -2.96292  
1.088  -3.83666  
1.152  -4.79584  
1.216  -5.84496  
1.28  -6.98501  
1.344  -8.21946  
1.408  -9.55009  
1.472  -10.9786  
1.536  -12.5092  
1.6  -14.1445  
1.664  -15.8838  
1.728  -17.732  
1.792  -19.6891  
1.856  -21.7637  
1.92  -23.9536  
1.984  -26.2548  
2.048  -28.6782  
2.112  -31.2172  
2.176  -33.8859  
2.24  -36.6704  
2.304  -39.5837  
2.368  -42.626  
2.432  -45.7916  
2.496  -49.0972  
2.56  -52.5315  
2.624  -56.1058  
2.688  -59.8141  
2.752  -63.6594  
2.816  -67.6442  
2.88  -71.7787  
2.944  -76.0498  
3.008  -80.4848  
3.072  -85.0534  
3.136  -89.7673  
3.2  -94.6492  
3.264  0  
